,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
129,0.012489765,0.028346194,0.013979077,0.0142179,0.035835754,0.04443358,129
130,0.04051465,0.03159085,0.04470968,0.027178226,0.045674372,0.050857544,130
131,0.021276783,0.030978909,0.032228213,0.025092676,0.055519253,0.03589959,131
132,0.035927214,0.033228785,0.03551195,0.030710176,0.04281376,0.04799687,132
133,0.04459996,0.03674247,0.03496563,0.033733927,0.0408529,0.04050835,133
134,0.024715574,0.04362753,0.018702148,0.02811952,0.035880104,0.028790575,134
135,0.03120795,0.038931407,0.027257677,0.042241022,0.057584666,0.03876043,135
136,0.032283377,0.038279846,0.025926221,0.040446203,0.048697643,0.066459864,136
137,0.034783665,0.040333517,0.027499203,0.02770553,0.035756323,0.04261331,137
138,0.038137127,0.034218118,0.028886253,0.049684122,0.06579134,0.04393985,138
139,0.010825733,0.015250054,0.009680109,0.01550827,0.011632505,0.021993542,139
140,0.03648349,0.026468225,0.053281493,0.014417852,0.06176861,0.035796057,140
141,0.027849019,0.09794165,0.032151043,0.032851353,0.09308351,0.06004638,141
142,0.015354408,0.02218698,0.025682086,0.023780206,0.038152844,0.031177789,142
143,0.06880568,0.07382347,0.0058979876,0.32229158,0.071130626,0.048157938,143
144,0.026420897,0.035306398,0.011391753,0.106861934,0.07610103,0.061998438,144
145,0.007404788,0.019361675,0.007206768,0.009642064,0.010644513,0.006465937,145
146,0.010083354,0.010187414,0.008941981,0.024450872,0.0954718,0.010138702,146
147,0.018510561,0.05729261,0.03260796,0.032315556,0.1170144,0.035237886,147
148,0.014015417,0.027619582,0.017835401,0.057083298,0.7709912,0.014681419,148
149,0.016900282,0.034426227,0.017629245,0.043930586,0.6481097,0.019022645,149
150,0.017669506,0.02992999,0.022562739,0.054663047,0.7668514,0.017381772,150
151,0.047087673,0.03230677,0.06342359,0.025335765,0.3466367,0.02049748,151
152,0.023116287,0.013104111,0.05592898,0.017493421,0.14926767,0.03245964,152
153,0.011346422,0.005110598,0.032444976,0.013804353,0.07394494,0.021557355,153
154,0.008305235,0.0113385515,0.022036767,0.008875816,0.027575022,0.015391854,154
155,0.018978965,0.025143182,0.03463816,0.029174848,0.43090814,0.029785534,155
156,0.01171251,0.037233617,0.024623347,0.040045753,0.6814919,0.018991474,156
